# Poisson lambda
1
# Distribution E[x]
0.4168620196785084
# Number of states to compute
51
# ak Values from 0 to 50
0.6737507496537154162093018
0.25281815349139850144179721
0.059340621660773349208627034
0.011552783798020051548792427
0.0020857075406137122646534177
0.00036987572505230308459825722
0.000066606127870728541177446645
0.000012425624723940979334261574
2.4305318976034385975978784e-6
5.0196270596970118976700493e-7
1.0983751645351614869619428e-7
2.5494946653716855910558765e-8
6.2750307051253298529450542e-9
1.6353791505171297412915403e-9
4.5035603420245766212731844e-10
1.3072257659317121488002625e-10
3.9887339046248199567438707e-11
1.2758814692851278311232888e-11
4.2666277391215754267806528e-12
1.4876472239316081678929506e-12
5.3944483159038920810849226e-13
2.0294385657253695991744716e-13
7.9031434400738188042796622e-14
3.1790462567244152116173804e-14
1.3182827221269291342730294e-14
5.6252026999455471568825526e-15
2.4657396486257582799415382e-15
1.1085415742131102776415724e-15
5.1041072829379083543749555e-16
2.4036166905870285885266739e-16
1.1562357178783530275949609e-16
5.6749433660751389833681175e-17
2.838871162127828209503387e-17
1.445997660033066866119843e-17
7.4925028337861574162706838e-18
3.9459505250239170274785809e-18
2.1105500783498677434665629e-18
1.1456096748406329738534545e-18
6.3062929555577773174969976e-19
3.5182568067762962207969365e-19
1.9880837990222066074509091e-19
1.1372352080285500275330187e-19
6.5817987792204645160698193e-20
3.8521406123149273935594496e-20
2.278875536703622817949821e-20
1.3621028818052811498560469e-20
8.2222594899305300043513578e-21
5.0106716015624821885704536e-21
3.0815226321599734007561319e-21
1.9118311828746178028570723e-21
1.1962084459784455727532902e-21
